job_name,instance_count,failed_instance_count,instance_fail_rate,inst_duration_mean,inst_duration_max,inst_duration_std,cpu_avg_mean,cpu_avg_max,cpu_max_mean,cpu_max_max,mem_avg_mean,mem_avg_max,mem_max_mean,mem_max_max,cpu_spike_mean,mem_spike_mean,first_start_time,last_end_time,primary_machine_id,unique_machines,job_failure,runtime_span,task_count,unique_task_count,total_instances,max_instances_per_task,mean_instances_per_task,dag_depth,fan_in_mean,fan_in_max,root_task_ratio,plan_cpu_mean,plan_cpu_max,plan_cpu_sum,plan_mem_mean,plan_mem_max,plan_mem_sum,resource_product_sum,task_start_min,task_end_max,task_duration_mean,task_duration_max,task_fail_rate,job_span,parallelism_proxy,dependency_density,cpu_mem_ratio,critical_path_proxy,dag_complexity,machine_id,machine_cpu_mean,machine_cpu_std,machine_cpu_max,machine_mem_mean,machine_mem_std,machine_mem_max,machine_net_in_mean,machine_net_out_mean,machine_disk_mean,machine_records,machine_pressure,submit_hour,submit_day,sin_hour,cos_hour,prev_failure_rate_200,prev_runtime_mean_200,local_arrival_density_200,cx_dag,cx_pressure,cx_retry,cx_parallel,cx_span,complexity_score
j_561871,1,0,0.0,1.0,1,,94.0,94.0,94.0,94.0,0.02,0.02,0.0,0.0,0.0,-0.02,531289,531290,m_2130,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,531289.0,531290.0,1.0,1.0,0.0,1.0,0.49999999975,0.0,499.9999975,1.0,2.386294361119891,m_2130,29.179780352038513,15.034107888795214,95.0,90.96539792387543,3.6162613291874957,98.0,36.36507597412366,25.434465172258165,4.879945840228674,6647.0,0.4167504137204754,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,72.455,0.014019346698443853,0.0,0.8616655514967841,0.0,0.005891176213661826,0.0008697089084275937,0.21643052064250945
j_1469818,4,0,0.0,1.0,1,0.0,55.5,76.0,70.25,76.0,0.0675,0.2,0.01,0.04,14.75,-0.0575,531301,531302,m_1376,4,0,1,2.0,2.0,4.0,3.0,2.0,2.0,0.5,1.0,0.5,50.0,50.0,100.0,0.2,0.2,0.4,20.0,531301.0,531303.0,1.5,2.0,0.0,2.0,1.3333333328888888,0.249999999875,249.99999875,4.0,5.7080502011022105,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,72.455,0.014289797084881393,0.16593429395424922,0.0,0.0,0.01576905393405629,0.0008697089084275937,0.05227610261264735
j_2311875,1,0,0.0,1.0,1,,82.0,82.0,91.0,91.0,0.04,0.04,0.06,0.06,9.0,0.019999999999999997,531307,531308,m_2515,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,70.245,0.014813717502407231,,0.0,0.0,,0.0008697089084275937,
j_475949,1,0,0.0,1.0,1,,88.0,88.0,93.0,93.0,0.19,0.19,0.21,0.21,5.0,0.01999999999999999,531327,531328,m_2916,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,531327.0,531328.0,1.0,1.0,0.0,1.0,0.49999999975,0.0,499.9999975,1.0,2.386294361119891,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,69.325,0.015104599350502228,0.0,0.0,0.0,0.005891176213661826,0.0008697089084275937,0.001014132768313413
j_641243,1,0,0.0,1.0,1,,84.0,84.0,86.0,86.0,0.04,0.04,0.06,0.06,2.0,0.019999999999999997,531366,531367,m_3912,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,67.445,0.01517105362967458,,0.0,0.0,,0.0008697089084275937,
j_1290572,1,0,0.0,1.0,1,,78.0,78.0,86.0,86.0,0.25,0.25,0.26,0.26,8.0,0.010000000000000009,531379,531380,m_2111,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_2111,40.66026011560694,12.3526743500183,88.0,91.62326589595375,3.230752072237876,98.0,47.12582080924855,38.88905202312139,7.476589595375723,6920.0,0.46586705202312134,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,67.44,0.015176809834572773,,0.9632182166828682,0.0,,0.0008697089084275937,
j_1669001,1,0,0.0,1.0,1,,73.0,73.0,78.0,78.0,0.02,0.02,0.02,0.02,5.0,0.0,531449,531450,m_1953,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_1953,44.82737236804154,14.264831316216164,91.0,90.28208826074416,3.8142776738306763,97.0,44.06302278627055,36.68782665128353,8.279925007210846,6934.0,0.47796461878665514,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,63.69,0.015664160401002505,,0.9882309249943259,0.0,,0.0008697089084275937,
j_950456,1,0,0.0,1.0,1,,65.0,65.0,81.0,81.0,0.04,0.04,0.06,0.06,16.0,0.019999999999999997,531472,531473,m_3960,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,531455.0,531473.0,18.0,18.0,0.0,18.0,0.052631578944598335,0.0,499.9999975,18.0,2.386294361119891,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,61.58,0.01566048077675985,0.0,0.0,0.0,0.0005883155444064137,0.0008697089084275937,0.0002187036679251011
j_1700053,4,0,0.0,22.75,50,26.01762223314549,16.0,33.0,28.5,37.0,0.02,0.02,0.02,0.02,12.5,0.0,531480,531840,m_1213,4,0,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,61.585,0.01571338780641106,,0.0,0.0,,0.31309520703393373,
j_1134414,1,0,0.0,1.0,1,,83.0,83.0,86.0,86.0,0.04,0.04,0.06,0.06,3.0,0.019999999999999997,531533,531534,m_1462,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,63.37,0.015694891312877657,,0.0,0.0,,0.0008697089084275937,
j_812010,1,0,0.0,1.0,1,,85.0,85.0,86.0,86.0,0.09,0.09,0.1,0.1,1.0,0.010000000000000009,531550,531551,m_1558,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,59.28,0.01593625498007968,,0.0,0.0,,0.0008697089084275937,
j_1005757,1,0,0.0,1.0,1,,86.0,86.0,87.0,87.0,0.23,0.23,0.24,0.24,1.0,0.009999999999999981,531556,531557,m_2129,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,531556.0,531557.0,1.0,1.0,0.0,1.0,0.49999999975,0.0,499.9999975,1.0,2.386294361119891,m_2129,48.641712038717486,11.10790719041704,82.0,90.40441621294616,3.958310028234561,98.0,51.578204779189356,45.72168784029038,8.884301270417422,6612.0,0.4931014317402702,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,59.27,0.016041065126724412,0.0,0.9999999979324182,0.0,0.005891176213661826,0.0008697089084275937,0.25101413225141794
j_1657607,1,0,0.0,1.0,1,,89.0,89.0,93.0,93.0,0.04,0.04,0.06,0.06,4.0,0.019999999999999997,531559,531560,m_1295,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,59.265,0.016169455897809038,,0.0,0.0,,0.0008697089084275937,
j_254933,1,0,0.0,1.0,1,,67.0,67.0,77.0,77.0,0.04,0.04,0.06,0.06,10.0,0.019999999999999997,531569,531570,m_1762,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,59.235,0.016210082671421624,,0.0,0.0,,0.0008697089084275937,
j_415682,3,0,0.0,0.6666666666666666,2,1.1547005383792517,13.666666666666666,21.0,16.666666666666668,21.0,0.02,0.02,0.02,0.02,3.0,0.0,531602,531921,m_3255,3,0,319,3.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,0.0,15.0,30.0,45.0,0.043333333333333335,0.05,0.13,2.15,531288.0,531921.0,422.3333333333333,633.0,0.0,633.0,0.004731861198730707,0.9999999996666666,346.15383816568067,2532.0,9.772588722239782,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,58.59,0.016270745200130166,0.36897339804397095,0.0,0.0,2.053847859182539e-05,0.2774371417884024,0.1523106714532404
j_446904,1,0,0.0,1.0,1,,63.0,63.0,77.0,77.0,0.05,0.05,0.08,0.08,14.0,0.03,531605,531606,m_1790,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,531605.0,531606.0,1.0,1.0,0.0,1.0,0.49999999975,0.0,499.9999975,1.0,2.386294361119891,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,60.165,0.016268098259313486,0.0,0.0,0.0,0.005891176213661826,0.0008697089084275937,0.001014132768313413
j_1912491,1,0,0.0,1.0,1,,73.0,73.0,76.0,76.0,0.02,0.02,0.02,0.02,3.0,0.0,531622,531623,m_3315,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,60.15,0.016248273620927775,,0.0,0.0,,0.0008697089084275937,
j_603266,1,0,0.0,1.0,1,,87.0,87.0,89.0,89.0,0.02,0.02,0.02,0.02,2.0,0.0,531633,531634,m_3478,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,531622.0,531634.0,12.0,12.0,0.0,12.0,0.07692307691715976,0.0,499.9999975,12.0,2.386294361119891,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,58.975,0.016244314489928524,0.0,0.0,0.0,0.0008762536804154053,0.0008697089084275937,0.0002618943883264498
j_467465,1,0,0.0,1.0,1,,93.0,93.0,102.0,102.0,0.04,0.04,0.06,0.06,9.0,0.019999999999999997,531633,531634,m_3610,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,58.975,0.01629062474545899,,0.0,0.0,,0.0008697089084275937,
j_2518927,7,0,0.0,178.85714285714286,500,194.61537158493638,88.85714285714286,102.0,136.71428571428572,200.0,0.11142857142857143,0.24,0.13857142857142857,0.31,47.857142857142854,0.027142857142857135,531740,532743,m_2691,5,0,1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,58.725,0.016160310277957335,,0.0,0.0,,0.8723180351528765,
j_162631,1,0,0.0,1.0,1,,92.0,92.0,93.0,93.0,0.05,0.05,0.07,0.07,1.0,0.020000000000000004,531766,531767,m_315,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,63.74,0.016350555918901243,,0.0,0.0,,0.0008697089084275937,
j_2210359,2617,1,0.00038211692777990065,411.97821933511653,1127,324.1565706932168,87.90787461773701,99.0,107.6724006116208,300.0,0.07712418300653595,0.43,0.19630081300813007,0.72,19.756973633931985,0.006175009552923193,531790,533161,m_3589,2242,1,1371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.0,63.735,0.016429803663846217,,0.0,0.9999999989999999,,0.9999999999991303,
j_1304637,1,0,0.0,2.0,2,,71.0,71.0,90.0,90.0,0.04,0.04,0.06,0.06,19.0,0.019999999999999997,531815,531817,m_201,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,70.545,0.016423057973394647,,0.0,0.0,,0.0017394178168551875,
j_1617872,1,0,0.0,1.0,1,,86.0,86.0,85.0,85.0,0.04,0.04,0.06,0.06,-1.0,0.019999999999999997,531837,531838,m_1155,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,70.55,0.016515276630883566,,0.0,0.0,,0.0008697089084275937,
j_565995,1,0,0.0,1.0,1,,68.0,68.0,86.0,86.0,0.04,0.04,0.06,0.06,18.0,0.019999999999999997,531897,531898,m_1612,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,531897.0,531898.0,1.0,1.0,0.0,1.0,0.49999999975,0.0,499.9999975,1.0,2.386294361119891,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,70.325,0.017060479399471126,0.0,0.0,0.0,0.005891176213661826,0.0008697089084275937,0.001014132768313413
j_916723,1,0,0.0,1.0,1,,89.0,89.0,90.0,90.0,0.04,0.04,0.06,0.06,1.0,0.019999999999999997,531918,531919,m_2163,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_2163,43.47933042212518,11.953156038503733,87.0,91.26215429403203,3.856821310876085,98.0,53.02012663755459,43.628365356623,7.827510917030568,6870.0,0.4752299854439593,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,70.225,0.01708963513628984,,0.9825768469903242,0.0,,0.0008697089084275937,
j_1527472,1,0,0.0,30.0,30,,108.0,108.0,176.0,176.0,0.26,0.26,0.28,0.28,68.0,0.020000000000000018,531920,531950,m_2374,1,0,30,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.44,0.44,0.44,44.0,531920.0,531950.0,30.0,30.0,0.0,30.0,0.03225806451508845,0.0,227.27272675619832,30.0,2.386294361119891,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,70.21,0.01716148961729878,0.0,0.0,0.0,0.00034681904322679546,0.026091267252827812,0.003965712944408191
j_206146,1,0,0.0,1.0,1,,83.0,83.0,94.0,94.0,0.04,0.04,0.06,0.06,11.0,0.019999999999999997,531971,531972,m_412,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,70.36,0.017115960633290545,,0.0,0.0,,0.0008697089084275937,
j_1488144,1,0,0.0,1.0,1,,55.0,55.0,84.0,84.0,0.04,0.04,0.06,0.06,29.0,0.019999999999999997,532053,532054,m_2238,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_2238,51.4070322673998,11.145063856671776,86.0,90.8272319490667,3.565222655431996,98.0,44.66255534654898,37.19733757777456,10.61800028939372,6911.0,0.5095075483528674,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,69.89,0.016999575010624733,,0.9999999979324182,0.0,,0.0008697089084275937,
j_1695064,1,0,0.0,1.0,1,,87.0,87.0,88.0,88.0,0.04,0.04,0.06,0.06,1.0,0.019999999999999997,532056,532057,m_1210,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,69.7,0.017101325352714834,,0.0,0.0,,0.0008697089084275937,
j_1955207,1,0,0.0,2.0,2,,38.0,38.0,92.0,92.0,0.04,0.04,0.06,0.06,54.0,0.019999999999999997,532071,532073,m_1851,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,69.7,0.017205781142463867,,0.0,0.0,,0.0017394178168551875,
j_1795698,1,0,0.0,0.0,0,,60.0,60.0,60.0,60.0,0.02,0.02,0.0,0.0,0.0,-0.02,532077,532077,m_1982,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_1982,36.304872789995684,14.1676702974734,93.0,90.16156389248239,4.446157378875632,98.0,41.88498778208998,30.984560873939916,6.177662785683484,6957.0,0.4421469982272052,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,68.13,0.017340038148083926,,0.9141750662439098,0.0,,0.0,
j_1957999,1,0,0.0,3.0,3,,30.0,30.0,90.0,90.0,0.05,0.05,0.06,0.06,60.0,0.009999999999999995,532084,532087,m_4034,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,68.105,0.01771636105943839,,0.0,0.0,,0.002609126725282781,
j_542047,1,0,0.0,1.0,1,,68.0,68.0,90.0,90.0,0.18,0.18,0.2,0.2,22.0,0.020000000000000018,532094,532095,m_2834,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,532094.0,532095.0,1.0,1.0,0.0,1.0,0.49999999975,0.0,499.9999975,1.0,2.386294361119891,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,67.99,0.017879492222420884,0.0,0.0,0.0,0.005891176213661826,0.0008697089084275937,0.001014132768313413
j_1422218,1,0,0.0,2.0,2,,40.0,40.0,68.0,68.0,0.04,0.04,0.06,0.06,28.0,0.019999999999999997,532097,532099,m_1433,1,0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,532097.0,532099.0,2.0,2.0,0.0,2.0,0.3333333332222222,0.0,499.9999975,2.0,2.386294361119891,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,67.935,0.018003420649923486,0.0,0.0,0.0,0.003915600670768279,0.0017394178168551875,0.0008482527731435198
j_1953720,1,0,0.0,2.0,2,,87.0,87.0,98.0,98.0,0.04,0.04,0.06,0.06,11.0,0.019999999999999997,532155,532157,m_2448,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,64.29,0.01791954125974375,,0.0,0.0,,0.0017394178168551875,
j_679943,1,0,0.0,2.0,2,,65.0,65.0,80.0,80.0,0.04,0.04,0.06,0.06,15.0,0.019999999999999997,532183,532185,m_1270,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,64.27,0.018434878790671953,,0.0,0.0,,0.0017394178168551875,
j_1602778,68,0,0.0,48.044117647058826,102,32.71287747877243,91.69117647058823,165.0,521.3823529411765,917.0,0.3577941176470588,1.09,0.4398529411764706,1.17,429.69117647058823,0.08205882352941178,532252,532354,m_2255,66,0,102,4.0,4.0,68.0,34.0,17.0,3.0,0.75,2.0,0.5,100.0,100.0,400.0,0.395,0.49,1.58,158.0,532252.0,532354.0,63.0,102.0,0.0,102.0,0.6601941747508718,0.187499999953125,253.16455632110237,306.0,10.84354441703136,m_2255,38.08491947291362,11.834540131489737,87.0,92.0320644216691,3.0514209315524297,98.0,35.20546852122987,26.931571010248902,7.392679355783309,6830.0,0.45836554416788683,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,64.25,0.01896813353566009,0.4224716940151971,0.9477082359118029,0.0,0.007790030380718593,0.08871030865961456,0.3781436180385598
j_1251049,7,0,0.0,3.0,4,1.7320508075688772,25.285714285714285,70.0,55.42857142857143,90.0,0.2857142857142857,0.69,0.3671428571428571,0.85,30.142857142857142,0.0814285714285714,532312,532316,m_1171,7,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,64.76,0.019051247856734614,,0.0,0.0,,0.003478835633710375,
j_1822205,4,0,0.0,0.75,1,0.5,80.25,95.0,80.25,95.0,0.02,0.02,0.02,0.02,0.0,0.0,532352,532361,m_2461,4,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,64.645,0.019054878048780487,,0.0,0.0,,0.007827380175848343,
j_1248342,1,0,0.0,2.0,2,,30.0,30.0,50.0,50.0,0.02,0.02,0.02,0.02,20.0,0.0,532357,532359,m_1358,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,64.56,0.01927710843373494,,0.0,0.0,,0.0017394178168551875,
j_464856,10,0,0.0,12.9,15,2.2335820757001272,41.3,109.0,158.3,337.0,0.653,0.95,0.747,1.02,117.0,0.09400000000000001,532390,532405,m_1032,10,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,63.885,0.019251131003946483,,0.0,0.0,,0.013045633626413906,
j_106318,183,0,0.0,17.797814207650273,117,19.459385589060954,72.48633879781421,111.0,99.40437158469945,202.0,0.05245901639344262,0.3,0.06262295081967213,0.4,26.918032786885245,0.01016393442622951,532428,532605,m_1258,175,0,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,63.96,0.01922892029612537,,0.0,0.0,,0.1539384767916841,
j_1450172,58,0,0.0,29.46551724137931,45,3.429569648422632,95.12068965517241,114.0,154.8448275862069,201.0,0.14275862068965517,0.3,0.1932758620689655,0.32,59.724137931034484,0.05051724137931034,532517,532615,m_240,57,0,98,2.0,2.0,58.0,35.0,29.0,2.0,0.5,1.0,0.5,50.0,50.0,100.0,0.39,0.39,0.78,39.0,532063.0,532615.0,533.5,552.0,0.0,552.0,0.1048824593126494,0.249999999875,128.20512787639709,1104.0,8.17614973257383,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,64.76,0.0191131498470948,0.28922521986581057,0.0,0.0,0.0012076689130212112,0.08523147302590418,0.09973343725058197
j_1629673,1,0,0.0,1.0,1,,37.0,37.0,37.0,37.0,0.19,0.19,0.0,0.0,0.0,-0.19,532553,532554,m_1669,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,65.195,0.01943823500826125,,0.0,0.0,,0.0008697089084275937,
j_220051,16,0,0.0,2.75,3,0.6831300510639732,10.625,31.0,39.6875,81.0,0.03625,0.23,0.050625,0.25,29.0625,0.014375,532571,532574,m_1197,13,0,3,3.0,3.0,16.0,13.0,5.333333333333333,2.0,0.6666666666666666,1.0,0.3333333333333333,100.0,100.0,300.0,0.2966666666666667,0.39,0.89,89.0,532571.0,532574.0,2.3333333333333335,3.0,0.0,3.0,3.999999999,0.22222222214814813,337.078650549173,6.0,7.219507705176107,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,65.2,0.01951219512195122,0.24143732483977293,0.0,0.0,0.047378262640108804,0.002609126725282781,0.0799293058567406
j_1645008,1,0,0.0,24.0,24,,46.0,46.0,86.0,86.0,0.04,0.04,0.04,0.04,40.0,0.0,532745,532769,m_1356,1,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,64.905,0.01924187030979411,,0.0,0.0,,0.02087301380226225,
j_1883756,4,0,0.0,16.5,18,1.914854215512676,110.0,125.0,252.75,267.0,0.14750000000000002,0.16,0.28,0.3,142.75,0.1325,532770,532789,m_1047,4,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.7071067811865476,0.7071067811865476,0.005,65.025,0.01941370607649,,0.0,0.0,,0.01652446926012428,
j_2150813,21,0,0.0,1.7142857142857142,3,0.7837638128197258,26.095238095238095,73.0,39.57142857142857,92.0,0.021904761904761906,0.03,0.02238095238095238,0.03,13.476190476190476,0.00047619047619047614,532871,532887,m_1999,16,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_1999,45.86654724585759,11.798552307544622,91.0,88.48111658456486,5.841087072259707,98.0,49.26837736975668,41.93468129571578,9.138378862516793,6699.0,0.4782868089764641,4.0,6.0,0.8660254037844386,0.5000000000000001,0.005,65.005,0.019357336430507164,,0.9888970795521825,0.0,,0.0139153425348415,
j_19074,1,0,0.0,3.0,3,,52.0,52.0,92.0,92.0,0.03,0.03,0.03,0.03,40.0,0.0,533016,533019,m_1866,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,0.8660254037844386,0.5000000000000001,0.005,64.595,0.019157088122605363,,0.0,0.0,,0.002609126725282781,
j_1517820,25,0,0.0,51.08,151,29.136060131733664,79.6,101.0,251.92,387.0,0.5012000000000001,3.21,1.0328,4.48,172.32,0.5316,533125,533276,m_1795,24,0,151,2.0,2.0,25.0,18.0,12.5,2.0,0.5,1.0,0.5,100.0,100.0,200.0,0.345,0.39,0.69,69.0,533125.0,533276.0,97.0,151.0,0.0,151.0,0.16447368420944428,0.249999999875,289.85507162360847,302.0,7.356708826689592,,,,,,,,,,,,,4.0,6.0,0.8660254037844386,0.5000000000000001,0.005,64.38,0.019051247856734614,0.24829104086370332,0.0,0.0,0.001914030712472908,0.13132604517256666,0.09447332364186693
j_1259294,1,0,0.0,3.0,3,,46.0,46.0,74.0,74.0,0.03,0.03,0.03,0.03,28.0,0.0,533220,533223,m_1038,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,0.8660254037844386,0.5000000000000001,0.005,65.12,0.018959143046734288,,0.0,0.0,,0.002609126725282781,
j_105600,589,0,0.0,27.95925297113752,56,22.682180892789916,89.07640067911714,223.0,310.04753820033955,800.0,0.6136842105263157,1.2,0.6701528013582343,1.25,220.9711375212224,0.05646859083191848,533433,533489,m_1911,547,0,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,0.8660254037844386,0.5000000000000001,0.005,65.11,0.018597731076808628,,0.0,0.0,,0.04870369887194525,
j_2261168,310,0,0.0,46.596774193548384,65,7.381117510876264,11.764516129032257,65.0,30.06774193548387,200.0,0.02,0.02,0.02,0.02,18.303225806451614,0.0,533695,534218,m_1010,310,0,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,0.8660254037844386,0.5000000000000001,0.005,65.39,0.018244845831052726,,0.0,0.0,,0.4548577591076315,
j_458961,19,0,0.0,5.7368421052631575,12,4.494961441722621,35.05263157894737,102.0,64.47368421052632,147.0,0.41210526315789475,1.02,0.523157894736842,1.28,29.42105263157895,0.11105263157894739,533712,533724,m_1469,19,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,0.8660254037844386,0.5000000000000001,0.005,67.94,0.018542555164101613,,0.0,0.0,,0.010436506901131124,
j_792980,3,0,0.0,2.6666666666666665,7,3.785938897200183,65.66666666666667,83.0,75.33333333333333,92.0,0.023333333333333334,0.03,0.01,0.03,9.666666666666666,-0.013333333333333334,533841,533848,m_1959,3,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_1959,45.973276243909645,12.791596860294204,84.0,90.23874206407795,5.104561648979462,98.0,50.27983611398199,41.9734224125203,6.782666469806585,6773.0,0.476648949259314,4.0,6.0,0.8660254037844386,0.5000000000000001,0.005,67.995,0.01841451063437989,,0.9855106706849341,0.0,,0.006087962358993156,
